ᾤ	7	12	10
ᾭ	9	12	10
ᾥ	7	12	10
ᾮ	8	12	10
ᾦ	7	12	10
ᾯ	9	12	10
ᾧ	7	12	10
ῼ	5	12	10
ῳ	7	12	10
ῲ	7	12	10
ῴ	7	12	10
ῶ	7	12	10
ῷ	7	12	10
☯	9	12	10
☐	9	12	10
☑	9	12	10
☒	9	12	10
ƍ	5	12	10
ƺ	5	12	10
Ȿ	5	12	10
ȿ	5	12	10
Ɀ	5	12	10
ɀ	5	12	10
ᶀ	5	12	10
Ꞔ	5	12	10
ꞔ	5	12	10
ᶁ	6	12	10
ᶂ	4	12	10
ᶃ	6	12	10
ꞕ	6	12	10
ᶄ	5	12	10
ᶅ	2	12	10
ᶆ	6	12	10
ᶇ	6	12	10
ᶈ	5	12	10
ᶉ	5	12	10
ᶊ	5	12	10
ᶋ	5	12	10
ᶌ	5	12	10
ᶍ	6	12	10
Ᶎ	6	12	10
ᶎ	6	12	10
ᶏ	6	12	10
ᶐ	6	12	10
ᶒ	6	12	10
ᶓ	6	12	10
ᶔ	5	12	10
ᶕ	6	12	10
ᶖ	2	12	10
ᶗ	6	12	10
ᶘ	5	12	10
ᶙ	6	12	10
ᶚ	5	12	10
ẚ	5	12	10
⅒	9	12	10
⅘	9	12	10
₨	9	12	10
₯	9	12	10
¡	1	8	7
‰	7	8	7
­	3	8	7
·	1	8	7
₴	7	8	7
≠	5	8	7
¿	5	8	7
×	5	8	7
Ø	5	8	7
Þ	5	8	7
һ	5	8	7
ð	5	8	7
ø	5	8	7
þ	5	8	7
Α	5	8	7
Β	5	8	7
Γ	5	8	7
Δ	5	8	7
Ε	5	8	7
Ζ	5	8	7
Η	5	8	7
Θ	5	8	7
Ι	3	8	7
Κ	5	8	7
Λ	5	8	7
Μ	5	8	7
Ν	5	8	7
Ξ	5	8	7
Ο	5	8	7
Π	5	8	7
Ρ	5	8	7
Σ	5	8	7
Τ	5	8	7
Υ	5	8	7
Φ	5	8	7
Χ	5	8	7
Ψ	5	8	7
Ω	5	8	7
α	5	8	7
β	5	8	7
γ	5	8	7
δ	5	8	7
ε	5	8	7
ζ	5	8	7
η	5	8	7
θ	5	8	7
ι	2	8	7
κ	4	8	7
λ	5	8	7
μ	5	8	7
ν	5	8	7
ξ	5	8	7
ο	5	8	7
π	5	8	7
ρ	5	8	7
ς	5	8	7
σ	6	8	7
τ	5	8	7
υ	5	8	7
φ	5	8	7
χ	5	8	7
ψ	5	8	7
ω	7	8	7
Ђ	7	8	7
Ѕ	5	8	7
І	3	8	7
Ј	5	8	7
Љ	7	8	7
Њ	6	8	7
Ћ	6	8	7
А	5	8	7
Б	5	8	7
В	5	8	7
Г	5	8	7
Д	6	8	7
Е	5	8	7
Ж	7	8	7
З	5	8	7
И	5	8	7
К	5	8	7
Л	5	8	7
М	5	8	7
Н	5	8	7
О	5	8	7
П	5	8	7
Р	5	8	7
С	5	8	7
Т	5	8	7
У	5	8	7
Ф	7	8	7
Х	5	8	7
Ц	6	8	7
Ч	5	8	7
Ш	7	8	7
Щ	8	8	7
Ъ	6	8	7
Ы	7	8	7
Ь	5	8	7
Э	5	8	7
Ю	7	8	7
Я	5	8	7
а	5	8	7
б	5	8	7
в	5	8	7
г	4	8	7
д	6	8	7
е	5	8	7
ж	5	8	7
з	5	8	7
и	5	8	7
к	4	8	7
л	5	8	7
м	5	8	7
н	5	8	7
о	5	8	7
п	5	8	7
р	5	8	7
с	5	8	7
т	5	8	7
у	5	8	7
ф	5	8	7
х	5	8	7
ц	5	8	7
ч	5	8	7
ш	5	8	7
щ	6	8	7
ъ	6	8	7
ы	6	8	7
ь	5	8	7
э	5	8	7
ю	7	8	7
я	5	8	7
є	5	8	7
ѕ	5	8	7
і	1	8	7
ј	5	8	7
љ	7	8	7
њ	6	8	7
–	6	8	7
—	8	8	7
‘	2	8	7
’	2	8	7
“	4	8	7
”	4	8	7
„	4	8	7
…	7	8	7
⁊	4	8	7
←	7	8	7
↑	5	8	7
→	7	8	7
↓	5	8	7
⇄	7	8	7
＋	5	8	7
Ə	5	8	7
ə	5	8	7
ɛ	5	8	7
ɪ	3	8	7
Ү	5	8	7
ү	5	8	7
Ө	5	8	7
ө	5	8	7
ʻ	1	8	7
ˌ	1	8	7
;	1	8	7
ĸ	4	8	7
ẞ	5	8	7
ß	5	8	7
₽	6	8	7
€	6	8	7
Ѣ	6	8	7
ѣ	6	8	7
Ѵ	6	8	7
ѵ	6	8	7
Ӏ	3	8	7
Ѳ	5	8	7
ѳ	5	8	7
⁰	4	8	7
¹	3	8	7
³	4	8	7
⁴	4	8	7
⁵	4	8	7
⁶	4	8	7
⁷	4	8	7
⁸	4	8	7
⁹	4	8	7
⁺	3	8	7
⁻	3	8	7
⁼	3	8	7
⁽	2	8	7
⁾	2	8	7
ⁱ	1	8	7
™	8	8	7
ʔ	5	8	7
ʕ	5	8	7
⧈	7	8	7
⚔	7	8	7
☠	7	8	7
Қ	6	8	7
қ	5	8	7
Ғ	6	8	7
ғ	5	8	7
Ұ	5	8	7
ұ	5	8	7
Ә	5	8	7
ә	5	8	7
Җ	8	8	7
җ	6	8	7
Ң	6	8	7
ң	6	8	7
Һ	5	8	7
א	5	8	7
ב	5	8	7
ג	4	8	7
ד	5	8	7
ה	5	8	7
ו	1	8	7
ז	3	8	7
ח	5	8	7
ט	5	8	7
י	1	8	7
כ	5	8	7
ל	5	8	7
מ	5	8	7
ם	5	8	7
נ	3	8	7
ן	1	8	7
ס	5	8	7
ע	5	8	7
פ	5	8	7
ף	5	8	7
צ	5	8	7
ץ	5	8	7
ק	5	8	7
ר	5	8	7
¢	5	8	7
¤	7	8	7
¥	5	8	7
©	7	8	7
®	7	8	7
µ	5	8	7
¶	6	8	7
¼	7	8	7
½	7	8	7
¾	7	8	7
·	1	8	7
‐	3	8	7
‚	2	8	7
†	5	8	7
‡	5	8	7
•	2	8	7
‱	8	8	7
′	2	8	7
″	4	8	7
‴	6	8	7
‵	2	8	7
‶	4	8	7
‷	6	8	7
‹	3	8	7
›	3	8	7
※	7	8	7
‼	3	8	7
‽	5	8	7
⁂	7	8	7
⁈	7	8	7
⁉	7	8	7
⁋	6	8	7
⁎	3	8	7
⁏	1	8	7
⁑	3	8	7
⁒	3	8	7
⁗	8	8	7
℗	7	8	7
−	5	8	7
∓	5	8	7
∞	7	8	7
☀	8	8	7
☁	8	8	7
☈	7	8	7
Є	5	8	7
☲	5	8	7
☵	5	8	7
☽	8	8	7
♀	3	8	7
♂	5	8	7
⚥	5	8	7
♠	5	8	7
♣	5	8	7
♥	5	8	7
♦	5	8	7
♩	3	8	7
♪	5	8	7
♫	7	8	7
♬	7	8	7
♭	3	8	7
♮	3	8	7
♯	5	8	7
⚀	7	8	7
⚁	7	8	7
⚂	7	8	7
⚃	7	8	7
⚄	7	8	7
⚅	7	8	7
ʬ	5	8	7
⚡	5	8	7
⛏	8	8	7
✔	6	8	7
❄	7	8	7
❌	6	8	7
❤	7	8	7
⭐	7	8	7
⸘	5	8	7
⸮	5	8	7
⸵	1	8	7
⸸	5	8	7
⹁	1	8	7
⹋	5	8	7
⥝	5	8	7
ᘔ	5	8	7
Ɛ	5	8	7
߈	5	8	7
ϛ	5	8	7
ㄥ	5	8	7
Ɐ	5	8	7
ᗺ	5	8	7
Ɔ	5	8	7
ᗡ	5	8	7
Ǝ	5	8	7
Ⅎ	5	8	7
⅁	5	8	7
Ʞ	5	8	7
Ꞁ	5	8	7
Ԁ	5	8	7
Ꝺ	5	8	7
ᴚ	5	8	7
⟘	5	8	7
∩	5	8	7
Ʌ	5	8	7
⅄	5	8	7
ɐ	5	8	7
ɔ	5	8	7
ǝ	5	8	7
ɟ	4	8	7
ᵷ	5	8	7
ɥ	5	8	7
ᴉ	1	8	7
ɾ	5	8	7
ʞ	4	8	7
ꞁ	2	8	7
ɯ	5	8	7
ɹ	5	8	7
ʇ	3	8	7
ʌ	5	8	7
ʍ	5	8	7
ʎ	5	8	7
Ա	5	8	7
Բ	5	8	7
Գ	6	8	7
Դ	6	8	7
Զ	5	8	7
Է	5	8	7
Թ	6	8	7
Ժ	6	8	7
Ի	5	8	7
Լ	4	8	7
Խ	6	8	7
Ծ	5	8	7
Կ	5	8	7
Հ	5	8	7
Ձ	5	8	7
Ղ	6	8	7
Ճ	5	8	7
Մ	6	8	7
Յ	5	8	7
Ն	5	8	7
Շ	5	8	7
Ո	5	8	7
Չ	5	8	7
Ջ	5	8	7
Ռ	6	8	7
Ս	5	8	7
Վ	5	8	7
Տ	5	8	7
Ր	5	8	7
Ց	5	8	7
Ւ	4	8	7
Փ	5	8	7
Ք	5	8	7
Օ	5	8	7
Ֆ	5	8	7
ՙ	2	8	7
ա	5	8	7
բ	5	8	7
գ	6	8	7
դ	6	8	7
ե	5	8	7
զ	6	8	7
է	4	8	7
ը	5	8	7
թ	5	8	7
ժ	6	8	7
ի	5	8	7
լ	2	8	7
խ	6	8	7
ծ	5	8	7
կ	5	8	7
հ	5	8	7
ձ	5	8	7
ղ	6	8	7
ճ	5	8	7
մ	6	8	7
յ	5	8	7
ն	6	8	7
շ	5	8	7
ո	5	8	7
չ	5	8	7
պ	5	8	7
ջ	5	8	7
ռ	5	8	7
ս	5	8	7
վ	6	8	7
տ	7	8	7
ր	5	8	7
ց	5	8	7
ւ	4	8	7
փ	7	8	7
ք	6	8	7
օ	5	8	7
ֆ	5	8	7
և	6	8	7
ש	5	8	7
ת	5	8	7
Ը	5	8	7
՚	2	8	7
՛	2	8	7
՜	3	8	7
՝	2	8	7
՞	3	8	7
՟	5	8	7
ՠ	5	8	7
ֈ	6	8	7
֏	5	8	7
¯	5	8	7
ſ	3	8	7
Ʒ	5	8	7
ʒ	5	8	7
Ƿ	5	8	7
ƿ	5	8	7
Ȝ	5	8	7
ȝ	5	8	7
Ȥ	5	8	7
ȥ	5	8	7
˙	1	8	7
Ꝛ	5	8	7
ꝛ	4	8	7
‑	3	8	7
⅋	5	8	7
⏏	5	8	7
⏩	6	8	7
⏪	6	8	7
⏭	7	8	7
⏮	7	8	7
⏯	6	8	7
⏴	3	8	7
⏵	3	8	7
⏶	5	8	7
⏷	5	8	7
⏸	3	8	7
⏹	5	8	7
⏺	5	8	7
⏻	7	8	7
⏼	7	8	7
⏽	1	8	7
⭘	7	8	7
▲	5	8	7
▶	6	8	7
▼	5	8	7
◀	6	8	7
●	4	8	7
◦	3	8	7
◘	3	8	7
⚓	7	8	7
⛨	7	8	7
Ĳ	5	8	7
ĳ	4	8	7
ǉ	7	8	7
Ꜩ	7	8	7
ꜩ	6	8	7
ꜹ	8	8	7
ꜻ	8	8	7
ﬀ	7	8	7
ﬁ	5	8	7
ﬂ	6	8	7
ﬃ	8	8	7
ﬅ	5	8	7
�	7	8	7
Ե	5	8	7
Պ	5	8	7
ᚠ	4	8	7
ᚢ	5	8	7
ᚣ	5	8	7
ᚤ	5	8	7
ᚥ	5	8	7
ᚦ	4	8	7
ᚧ	4	8	7
ᚨ	3	8	7
ᚩ	4	8	7
ᚪ	4	8	7
ᚫ	4	8	7
ᚬ	5	8	7
ᚭ	3	8	7
ᚮ	3	8	7
ᚯ	5	8	7
ᚰ	5	8	7
ᚱ	4	8	7
ᚲ	3	8	7
ᚳ	4	8	7
ᚴ	4	8	7
ᚶ	5	8	7
ᚷ	5	8	7
ᚸ	5	8	7
ᚹ	4	8	7
ᚺ	5	8	7
ᚻ	5	8	7
ᚼ	5	8	7
ᚽ	3	8	7
ᚾ	5	8	7
ᚿ	3	8	7
ᛀ	5	8	7
ᛁ	1	8	7
ᛂ	3	8	7
ᛃ	6	8	7
ᛄ	5	8	7
ᛅ	5	8	7
ᛆ	3	8	7
ᛇ	5	8	7
ᛈ	4	8	7
ᛉ	5	8	7
ᛊ	3	8	7
ᛋ	5	8	7
ᛌ	1	8	7
ᛍ	3	8	7
ᛎ	5	8	7
ᛏ	5	8	7
ᛐ	3	8	7
ᛑ	4	8	7
ᛒ	4	8	7
ᛓ	3	8	7
ᛔ	4	8	7
ᛕ	4	8	7
ᛖ	5	8	7
ᛗ	5	8	7
ᛘ	5	8	7
ᛙ	3	8	7
ᛚ	3	8	7
ᛛ	4	8	7
ᛜ	5	8	7
ᛝ	5	8	7
ᛞ	5	8	7
ᛟ	6	8	7
ᛠ	7	8	7
ᛡ	5	8	7
ᛢ	7	8	7
ᛣ	5	8	7
ᛤ	5	8	7
ᛥ	5	8	7
ᛦ	5	8	7
ᛧ	1	8	7
ᛨ	5	8	7
ᛩ	4	8	7
ᛪ	7	8	7
᛫	2	8	7
᛬	1	8	7
᛭	5	8	7
ᛮ	5	8	7
ᛯ	5	8	7
ᛰ	5	8	7
ᛱ	5	8	7
ᛲ	5	8	7
ᛳ	7	8	7
ᛴ	4	8	7
ᛵ	2	8	7
ᛶ	5	8	7
ᛷ	5	8	7
ᛸ	5	8	7
☺	5	8	7
☻	7	8	7
¦	1	8	7
☹	5	8	7
ך	5	8	7
׳	2	8	7
״	4	8	7
װ	3	8	7
ױ	3	8	7
ײ	3	8	7
־	5	8	7
׃	1	8	7
׆	3	8	7
´	2	8	7
¨	3	8	7
ᴀ	5	8	7
ʙ	5	8	7
ᴄ	5	8	7
ᴅ	5	8	7
ᴇ	5	8	7
ꜰ	5	8	7
ɢ	5	8	7
ʜ	5	8	7
ᴊ	5	8	7
ᴋ	5	8	7
ʟ	5	8	7
ᴍ	5	8	7
ɴ	5	8	7
ᴏ	5	8	7
ᴘ	5	8	7
ꞯ	5	8	7
ʀ	5	8	7
ꜱ	5	8	7
ᴛ	5	8	7
ᴜ	5	8	7
ᴠ	5	8	7
ᴡ	5	8	7
ʏ	5	8	7
ᴢ	5	8	7
§	5	8	7
ɱ	5	8	7
ɳ	6	8	7
ɲ	6	8	7
ʈ	3	8	7
ɖ	6	8	7
ɡ	5	8	7
ʡ	5	8	7
ɕ	5	8	7
ʑ	5	8	7
ɸ	5	8	7
ʝ	5	8	7
ʢ	5	8	7
ɻ	6	8	7
ʁ	5	8	7
ɦ	5	8	7
ʋ	5	8	7
ɰ	5	8	7
ɬ	4	8	7
ɮ	5	8	7
ʘ	5	8	7
ǀ	1	8	7
ǃ	1	8	7
ǂ	5	8	7
ǁ	3	8	7
ɓ	5	8	7
ɗ	6	8	7
ᶑ	6	8	7
ʄ	6	8	7
ɠ	6	8	7
ʛ	6	8	7
ɧ	5	8	7
ɫ	5	8	7
ɨ	3	8	7
ʉ	7	8	7
ʊ	5	8	7
ɘ	5	8	7
ɵ	5	8	7
ɤ	5	8	7
ɜ	5	8	7
ɞ	5	8	7
ɑ	5	8	7
ɒ	5	8	7
ɚ	7	8	7
ɝ	7	8	7
Ɓ	7	8	7
Ɖ	6	8	7
Ƒ	6	8	7
Ʃ	5	8	7
Ʋ	5	8	7
Ⴀ	5	8	7
Ⴁ	7	8	7
Ⴂ	7	8	7
Ⴃ	5	8	7
Ⴄ	5	8	7
Ⴅ	7	8	7
Ⴆ	7	8	7
Ⴇ	7	8	7
Ⴈ	5	8	7
Ⴉ	5	8	7
Ⴊ	7	8	7
Ⴋ	6	8	7
Ⴌ	5	8	7
Ⴍ	7	8	7
Ⴎ	7	8	7
Ⴏ	6	8	7
Ⴐ	7	8	7
Ⴑ	5	8	7
Ⴒ	5	8	7
Ⴓ	7	8	7
Ⴔ	5	8	7
Ⴕ	5	8	7
Ⴖ	5	8	7
Ⴗ	5	8	7
Ⴘ	5	8	7
Ⴙ	5	8	7
Ⴚ	5	8	7
Ⴛ	7	8	7
Ⴜ	5	8	7
Ⴝ	5	8	7
Ⴞ	5	8	7
Ⴟ	5	8	7
Ⴠ	7	8	7
Ⴡ	5	8	7
Ⴢ	5	8	7
Ⴣ	5	8	7
Ⴤ	5	8	7
Ⴥ	7	8	7
Ⴧ	5	8	7
Ⴭ	5	8	7
ა	5	8	7
ბ	5	8	7
გ	5	8	7
დ	5	8	7
ე	5	8	7
ვ	5	8	7
ზ	5	8	7
თ	5	8	7
ი	5	8	7
კ	5	8	7
ლ	7	8	7
მ	5	8	7
ნ	5	8	7
ო	5	8	7
პ	5	8	7
ჟ	5	8	7
რ	5	8	7
ს	5	8	7
ტ	5	8	7
უ	5	8	7
ფ	5	8	7
ქ	5	8	7
ღ	5	8	7
ყ	5	8	7
შ	5	8	7
ჩ	5	8	7
ც	5	8	7
ძ	5	8	7
წ	5	8	7
ჭ	5	8	7
ხ	5	8	7
ჯ	4	8	7
ჰ	5	8	7
ჱ	6	8	7
ჲ	5	8	7
ჳ	5	8	7
ჴ	5	8	7
ჵ	5	8	7
ჶ	5	8	7
ჷ	5	8	7
ჸ	5	8	7
ჹ	5	8	7
ჺ	5	8	7
჻	3	8	7
ჼ	3	8	7
ჽ	5	8	7
ჾ	5	8	7
ჿ	5	8	7
תּ	5	8	7
שׂ	5	8	7
פֿ	5	8	7
פּ	5	8	7
כּ	4	8	7
ײַ	3	8	7
יִ	1	8	7
וֹ	2	8	7
וּ	3	8	7
בֿ	5	8	7
בּ	5	8	7
ꜧ	5	8	7
Ꜧ	5	8	7
ɺ	5	8	7
ⱱ	7	8	7
ʠ	6	8	7
ʗ	5	8	7
ʖ	5	8	7
ɭ	2	8	7
ɷ	7	8	7
ɿ	5	8	7
ʅ	5	8	7
ʆ	6	8	7
ʓ	5	8	7
ʚ	5	8	7
₪	7	8	7
₾	6	8	7
֊	5	8	7
ⴀ	5	8	7
ⴁ	6	8	7
ⴂ	6	8	7
ⴃ	5	8	7
ⴄ	5	8	7
ⴅ	5	8	7
ⴆ	6	8	7
ⴡ	5	8	7
ⴇ	5	8	7
ⴈ	5	8	7
ⴉ	5	8	7
ⴊ	5	8	7
ⴋ	5	8	7
ⴌ	5	8	7
ⴢ	5	8	7
ⴍ	5	8	7
ⴎ	6	8	7
ⴏ	6	8	7
ⴐ	5	8	7
ⴑ	5	8	7
ⴒ	5	8	7
ⴣ	5	8	7
ⴓ	5	8	7
ⴔ	5	8	7
ⴕ	5	8	7
ⴖ	5	8	7
ⴗ	5	8	7
ⴘ	5	8	7
ⴙ	5	8	7
ⴚ	5	8	7
ⴛ	5	8	7
ⴜ	5	8	7
ⴝ	6	8	7
ⴞ	5	8	7
ⴤ	5	8	7
ⴟ	5	8	7
ⴠ	5	8	7
ⴥ	5	8	7
⅛	8	8	7
⅜	8	8	7
⅝	8	8	7
⅞	8	8	7
⅓	8	8	7
⅔	8	8	7
✉	7	8	7
☂	7	8	7
☔	7	8	7
☄	7	8	7
⛄	6	8	7
☃	7	8	7
⌛	7	8	7
⌚	7	8	7
⚐	7	8	7
✎	7	8	7
❣	5	8	7
♤	5	8	7
♧	5	8	7
♡	5	8	7
♢	5	8	7
⛈	8	8	7
☰	5	8	7
☱	5	8	7
☳	5	8	7
☴	5	8	7
☶	5	8	7
☷	5	8	7
↔	8	8	7
⇒	8	8	7
⇏	8	8	7
⇔	8	8	7
⇵	6	8	7
∀	7	8	7
∃	5	8	7
∄	5	8	7
∉	5	8	7
∋	5	8	7
∌	5	8	7
⊂	5	8	7
⊃	5	8	7
⊄	5	8	7
⊅	5	8	7
∧	5	8	7
∨	5	8	7
⊻	5	8	7
⊼	5	8	7
⊽	5	8	7
∥	3	8	7
≢	6	8	7
⋆	3	8	7
∑	5	8	7
⊤	5	8	7
⊥	5	8	7
⊢	5	8	7
⊨	5	8	7
≔	7	8	7
∁	4	8	7
∴	5	8	7
∵	5	8	7
∛	7	8	7
∜	7	8	7
∂	5	8	7
⋃	5	8	7
⊆	5	8	7
⊇	5	8	7
□	5	8	7
△	5	8	7
▷	6	8	7
▽	5	8	7
◁	6	8	7
◆	5	8	7
◇	5	8	7
○	5	8	7
◎	7	8	7
☆	7	8	7
★	7	8	7
✘	6	8	7
₀	4	8	7
₁	3	8	7
₂	4	8	7
₃	4	8	7
₄	4	8	7
₅	4	8	7
₆	4	8	7
₇	4	8	7
₈	4	8	7
₉	4	8	7
₊	3	8	7
₋	3	8	7
₌	3	8	7
₍	2	8	7
₎	2	8	7
∫	5	8	7
∮	5	8	7
∝	6	8	7
⌀	7	8	7
⌂	7	8	7
⌘	7	8	7
〒	5	8	7
ɼ	5	8	7
Ƅ	6	8	7
ƅ	6	8	7
ẟ	5	8	7
Ƚ	6	8	7
ƚ	3	8	7
ƛ	5	8	7
Ƞ	5	8	7
ƞ	5	8	7
Ɵ	5	8	7
Ƨ	5	8	7
ƨ	5	8	7
ƪ	5	8	7
Ƹ	5	8	7
ƹ	5	8	7
ƻ	5	8	7
Ƽ	5	8	7
ƽ	5	8	7
ƾ	5	8	7
ȡ	7	8	7
ȴ	3	8	7
ȵ	7	8	7
ȶ	4	8	7
Ⱥ	5	8	7
ⱥ	6	8	7
Ȼ	5	8	7
ȼ	5	8	7
Ɇ	5	8	7
ɇ	6	8	7
Ⱦ	5	8	7
ⱦ	5	8	7
Ɂ	5	8	7
ɂ	5	8	7
Ƀ	6	8	7
Ʉ	7	8	7
Ɉ	6	8	7
ɉ	6	8	7
Ɋ	6	8	7
ɋ	6	8	7
Ɍ	6	8	7
ɍ	6	8	7
Ɏ	7	8	7
ɏ	7	8	7
ẜ	4	8	7
ẝ	4	8	7
Ỽ	5	8	7
ỽ	4	8	7
Ỿ	5	8	7
ỿ	6	8	7
Ꞩ	6	8	7
ꞩ	5	8	7
𐌰	5	8	7
𐌱	5	8	7
𐌲	5	8	7
𐌳	5	8	7
𐌴	5	8	7
𐌵	5	8	7
𐌶	5	8	7
𐌷	5	8	7
𐌸	5	8	7
𐌹	1	8	7
𐌺	5	8	7
𐌻	5	8	7
𐌼	5	8	7
𐌽	5	8	7
𐌾	5	8	7
𐌿	5	8	7
𐍀	5	8	7
𐍁	5	8	7
𐍂	5	8	7
𐍃	5	8	7
𐍄	5	8	7
𐍅	5	8	7
𐍆	5	8	7
𐍇	5	8	7
𐍈	5	8	7
𐍉	5	8	7
𐍊	5	8	7
🌧	8	8	7
🔥	6	8	7
🌊	8	8	7
⅐	8	8	7
⅑	8	8	7
⅕	8	8	7
⅖	8	8	7
⅗	8	8	7
⅙	7	8	7
⅚	7	8	7
⅟	6	8	7
↉	8	8	7
🗡	8	8	7
🏹	8	8	7
🪓	6	8	7
🔱	8	8	7
🎣	8	8	7
🧪	7	8	7
⚗	7	8	7
⯪	7	8	7
⯫	7	8	7
Ɑ	5	8	7
🛡	7	8	7
✂	7	8	7
🍖	8	8	7
🪣	7	8	7
🔔	7	8	7
⏳	7	8	7
⚑	7	8	7
₠	5	8	7
₡	5	8	7
₢	5	8	7
₣	6	8	7
₤	5	8	7
₥	5	8	7
₦	7	8	7
₩	7	8	7
₫	6	8	7
₭	6	8	7
₮	5	8	7
₰	5	8	7
₱	7	8	7
₲	5	8	7
₳	7	8	7
₵	5	8	7
₶	5	8	7
₷	7	8	7
₸	5	8	7
₹	5	8	7
₺	6	8	7
₻	7	8	7
₼	5	8	7
₿	5	8	7
